class,has_photo,followers_count,has_occupation,friends_count,online,comments_count,comment_stickers_count,comment_text_length,mean_friend_online,min_friend_online,max_friend_online,mean_friend_age,min_friend_age,max_friend_age,mean_friend_has_photo,min_friend_has_photo,max_friend_has_photo,mean_friend_followers_count,min_friend_followers_count,max_friend_followers_count,mean_comments_count,min_comments_count,max_comments_count,mean_has_attachments,min_has_attachments,max_has_attachments,mean_likes_count,min_likes_count,max_likes_count,mean_reposts_count,min_reposts_count,max_reposts_count,mean_views_count,min_views_count,max_views_count
2,1,154,95,104,0,0.0,0.0,2.1789473684210527,0,9,28.17142857142857,16,66,0.82,0,1,366.86,0,7616,0,3.7305102040816327,0,42,3.5703231292517006,0,10,6.184302721088436,0,77,2.6501360544217687,0,20,1446.2569727891157,0,9261
3,1,241,180,0,0,0.0,0.0,1.6,0,9,28.821428571428573,18,120,0.9159663865546218,0,1,451.1512605042017,0,6918,0,2.545384615384616,0,24,7.755769230769231,0,10,24.372307692307693,0,140,23.310384615384617,0,176,10964.693846153848,154,58359
2,1,166,106,105,1,0.0,20.0,0.9813084112149532,0,8,26.82926829268293,18,120,0.9642857142857144,0,1,480.44642857142856,0,11574,1,26.323962264150943,0,131,2.668867924528302,1,10,305.8556603773585,1,1697,129.50452830188678,0,1576,22187.0620754717,52,133702
2,0,259,42,50,0,0.0,0.0,0.8095238095238095,0,5,23.53333333333333,21,27,0.9130434782608696,0,1,368.39130434782606,0,2216,0,217.10022875816995,0,1761,1.2784803921568628,0,10,2345.4959477124185,0,22270,1059.1266503267973,0,9274,334849.96683006536,101,1813372
2,0,85,70,59,0,0.0,0.0,0.8571428571428571,0,4,30.705882352941178,18,119,0.7843137254901961,0,1,229.92156862745097,0,1506,0,2.1106493506493504,0,10,2.255064935064935,0,5,205.5390909090909,1,674,19.10883116883117,0,104,4460.829220779221,8,10427
2,1,902,779,176,0,0.0,0.0,0.6922094508301405,0,8,27.25227963525836,15,122,0.8634453781512605,0,1,347.3151260504202,0,10554,1,6.700689655172414,0,84,1.113448275862069,0,9,39.29793103448276,0,1117,5.76551724137931,0,143,3070.767931034483,121,26204
2,1,211,125,21,0,0.0,0.0,1.672,0,9,25.980392156862745,18,60,0.881578947368421,0,1,494.60526315789474,0,10913,1,82.21051282051282,0,438,2.0225641025641026,1,10,475.7510256410257,0,2053,335.1874358974359,0,5620,21764.49205128205,17,81964
2,1,212,86,154,0,0.0,0.0,1.662790697674419,0,7,30.303030303030305,17,120,0.9523809523809524,0,1,433.95238095238096,0,3227,1,64.19485714285715,0,601,2.2214285714285715,1,10,141.16457142857143,0,1949,73.10171428571428,0,1664,66577.77657142858,62,1716018
2,1,79,57,0,0,0.0,0.0,1.1754385964912282,0,5,26.15,21,53,0.88,0,1,164.72,0,620,0,35.254714285714286,0,551,1.6995714285714285,1,10,991.6414285714286,0,34265,270.886,0,7188,69954.37342857143,130,1251526
2,1,61,59,19,0,0.0,0.0,1.2881355932203389,0,5,30.6875,19,121,1.0,1,1,230.76,0,952,0,217.10022875816995,0,1761,1.2784803921568628,0,10,2345.4959477124185,0,22270,1059.1266503267973,0,9274,334849.96683006536,101,1813372
2,1,391,83,28,0,0.0,0.0,0.6867469879518072,0,5,24.633333333333333,19,51,0.9487179487179488,0,1,362.7435897435897,0,4146,1,7.509565217391304,0,193,2.868695652173913,0,10,1871.35,0,17316,532.091304347826,0,7555,49216.038260869565,40,616247
2,1,107,33,45,0,0.0,0.0,1.2121212121212122,0,5,36.92857142857143,19,121,0.8,0,1,106.1,0,404,0,10.6288,0,196,2.5264,1,9,39.1112,0,976,58.2832,0,1129,19651.7132,161,159957
5,1,151,96,0,0,0.0,0.0,0.5,0,5,41.22916666666666,15,61,0.9242424242424242,0,1,594.6969696969697,0,9026,1,4.704848484848485,0,60,0.9733333333333334,0,6,165.8978787878788,0,920,44.03,0,326,12382.659393939392,15,44005
5,0,4,4,1,0,0.0,0.0,0.25,0,1,53.0,45,61,0.5,0,1,7.0,0,14,0,,0,0,,0,0,,0,0,,0,0,,0,0
2,1,150,48,50,0,0.0,0.0,1.1666666666666667,0,7,25.625,20,43,0.8148148148148148,0,1,216.66666666666663,0,880,0,0.0,0,0,0.1523529411764705,0,10,768.7102352941176,0,16227,190.15011764705883,0,3543,124978.07376470588,134,1537410
2,0,68,60,60,2,0.0,55.0,1.6666666666666667,0,6,39.25925925925926,15,121,0.9047619047619048,0,1,453.3333333333333,0,6711,0,0.0,0,0,2.567091412742382,1,10,3714.300914127424,0,28030,656.1013573407203,0,11708,201459.89238227147,1,1189298
2,1,326,241,304,0,0.0,0.0,1.5020746887966805,0,8,27.38,14,122,0.8592592592592593,0,1,494.9925925925926,0,6685,0,16.259473684210526,0,99,1.1973684210526316,0,10,118.30105263157894,1,1730,16.071052631578947,0,670,10971.15,59,68037
2,1,104,94,90,0,0.0,0.0,2.020833333333333,0,8,25.363636363636363,16,117,0.9454545454545454,0,1,330.72727272727275,0,2395,0,105.63211693548386,0,960,1.3925806451612903,0,10,6825.574778225807,0,105630,1820.8703427419357,0,70739,357496.4077217742,1,2114227
2,1,431,247,70,0,0.0,0.0,0.1578947368421052,0,2,31.58653846153846,15,121,0.9536423841059604,0,1,1033.0198675496688,0,13138,0,424.8364285714286,4,2843,1.6457142857142857,0,8,8319.602142857142,194,35862,611.5671428571428,2,5145,427412.0635714286,20105,2007025
3,1,174,131,82,0,0.0,0.0,1.7557251908396947,0,12,27.0,15,122,0.9047619047619048,0,1,266.6190476190476,0,1689,1,0.0,0,0,1.9902147239263803,1,10,1067.385736196319,0,14316,717.0146932515337,0,12745,164599.13042944786,145,1225173
3,1,1571,1272,145,32,0.0,59.0,0.5946999220576773,0,9,33.76199616122841,14,122,0.9533954727030626,0,1,1446.7177097203728,0,16768,1,217.10022875816995,0,1761,1.2784803921568628,0,10,2345.4959477124185,0,22270,1059.1266503267973,0,9274,334849.96683006536,101,1813372
2,1,266,147,154,0,0.0,0.0,0.945945945945946,0,5,27.666666666666668,15,119,0.9135802469135802,0,1,558.1604938271605,0,18290,1,3.1605405405405405,0,58,1.1383783783783783,0,4,15.02804054054054,0,664,2.8855405405405405,0,219,1983.810472972973,3,24824
2,1,793,237,7,0,0.0,0.0,0.9240506329113924,0,7,33.175824175824175,17,119,0.9193548387096774,0,1,528.9112903225806,0,6835,0,0.36,0,4,1.64,1,7,53.715,33,89,0.49,0,4,1468.740625,594,3533
5,1,40,10,0,0,0.0,0.0,0.1,0,1,27.75,17,53,1.0,1,1,205.125,0,783,1,11.103125,0,87,1.880625,1,3,88.256875,0,784,25.2725,0,145,14176.035,846,44523
2,1,539,247,21,0,0.0,0.0,0.5789473684210527,0,4,26.816326530612244,16,119,0.9407407407407408,0,1,394.85925925925926,0,6304,1,18.568235294117645,0,157,2.027058823529412,0,10,297.2576470588235,12,1219,41.98882352941177,1,394,15847.020588235297,283,145420
2,1,210,141,5,0,0.0,0.0,0.6126760563380281,0,4,25.88135593220339,18,108,0.918918918918919,0,1,653.5945945945946,0,13218,1,7.628181818181818,0,101,2.6827272727272726,1,10,522.459090909091,1,6925,58.88409090909091,0,951,13623.747727272726,106,125988
2,1,307,109,0,0,0.0,0.0,1.1926605504587156,0,6,24.75,16,48,0.9444444444444444,0,1,568.5925925925926,0,4168,0,0.2269565217391304,0,5,1.8169565217391304,0,8,7.49,0,25,2.3369565217391304,0,12,2549.9952173913043,147,31764
2,1,889,493,153,2,0.0,282.5,0.716024340770791,0,5,24.410714285714285,14,122,0.8869257950530035,0,1,439.8303886925795,0,5697,1,27.226359375,0,391,1.5590625,0,10,317.9760859375,0,8064,78.623421875,0,2034,26872.95371875,0,142682
2,1,1144,1060,158,15,0.0,7.2,1.1945743685687558,0,9,26.092134831460672,14,121,0.8482758620689655,0,1,664.2724137931034,0,10170,0,0.0,0,0,1.3335036496350363,1,8,844.972700729927,0,10056,1001.690291970803,0,20547,196947.0487591241,481,813157
2,1,228,100,5,0,0.0,0.0,3.23,0,14,27.666666666666668,20,122,0.9423076923076924,0,1,384.4230769230769,0,2931,0,12.056538461538462,0,65,1.136153846153846,1,5,3661.475,0,45330,578.3742307692307,0,7703,164965.6003846154,242,1204710
3,1,310,217,13,0,0.0,0.0,0.7096774193548387,0,5,31.202380952380956,19,122,0.9344262295081968,0,1,982.4590163934428,0,35114,1,217.10022875816995,0,1761,1.2784803921568628,0,10,2345.4959477124185,0,22270,1059.1266503267973,0,9274,334849.96683006536,101,1813372
3,1,74,33,17,0,0.0,0.0,0.6060606060606061,0,4,28.416666666666668,23,38,0.8888888888888888,0,1,1364.9444444444443,0,20311,0,38.44972222222222,0,219,1.0238888888888888,0,4,431.2083333333333,6,6357,118.36638888888888,1,2491,78094.38027777777,4215,459136
5,1,149,97,52,7,0.0,18.0,0.2142857142857142,0,2,43.55,15,98,0.9661016949152542,0,1,596.8644067796611,0,7579,0,0.51,0,10,2.27,0,10,36.05833333333333,2,123,1.9583333333333333,0,24,990.3327777777778,341,11512
2,1,3413,2336,283,0,0.0,0.0,0.7992343683538919,0,8,32.89460370994941,14,120,0.939374185136897,0,1,2261.9308996088657,0,40335,1,2.327,0,13,4.138222222222222,1,10,18.775777777777776,1,93,36.78322222222222,0,143,7855.329666666666,54,25070
2,1,147,92,98,0,0.0,0.0,1.4782608695652173,0,8,28.704545454545453,17,121,0.864406779661017,0,1,303.45762711864404,0,6903,1,34.415359477124184,0,496,2.377450980392157,0,9,1057.7345751633986,0,15956,183.77098039215687,0,3895,256859.61836601308,29,2345011
4,1,15,15,3,0,0.0,0.0,0.6,0,2,35.5,16,52,0.8333333333333334,0,1,174.08333333333334,0,416,0,24.17375,0,226,1.004375,1,3,641.2528125,0,10260,17.0628125,0,313,30290.85625,7,457191
4,1,245,175,4,0,0.0,0.0,0.5885714285714285,0,6,39.064516129032256,16,121,0.8770491803278688,0,1,302.71311475409834,0,9812,1,53.08133333333333,0,893,1.4553333333333334,1,5,95.02977777777778,0,2838,139.45555555555555,0,9867,52753.34422222222,113,401259
1,1,156,90,12,0,0.0,0.0,0.3,0,3,23.753846153846155,14,121,0.7971014492753623,0,1,255.56521739130437,0,4962,0,139.88333333333333,0,431,1.5769230769230769,0,7,456.9301282051282,14,1116,310.04358974358973,9,740,26429.07051282051,1078,64148
2,1,98,44,8,0,0.0,0.0,0.6222222222222222,0,4,37.92857142857143,18,117,0.8709677419354839,0,1,158.2258064516129,0,845,0,0.4760714285714286,0,22,7.797142857142857,0,9,68.70142857142856,0,498,19.142142857142854,0,174,9916.746428571429,118,84296
1,1,182,166,64,0,0.0,0.0,0.940119760479042,0,7,25.48314606741573,14,120,0.8947368421052632,0,1,436.8157894736842,0,12876,1,0.2053846153846154,0,9,5.078461538461538,0,10,55.34538461538462,0,189,6.175,0,61,1629.1823076923076,121,11017
2,1,135,105,88,0,0.0,0.0,0.9339622641509434,0,8,31.4,14,67,0.9420289855072465,0,1,481.2173913043478,0,3304,0,4.253636363636364,0,60,2.111818181818182,0,9,214.6376363636364,0,2093,64.3670909090909,0,734,28982.638545454545,5,498066
3,1,2048,1675,63,0,0.0,0.0,0.357100766057749,0,5,35.07073509015257,15,122,0.906764168190128,0,1,1530.7330895795246,0,14059,0,0.21,0,7,5.271052631578947,0,10,4.363157894736842,0,18,0.5826315789473684,0,6,1671.985263157895,0,8022
3,1,980,209,33,0,0.0,0.0,1.438095238095238,0,8,32.4375,19,117,0.8702290076335878,0,1,1323.4274809160306,0,14641,1,5.689666666666667,0,57,0.5347777777777778,0,10,13.321222222222222,0,482,6.917,0,410,2677.1966666666667,2,23027
3,1,471,241,1,0,0.0,0.0,0.6182572614107884,0,6,33.1031746031746,15,112,0.9397590361445785,0,1,753.6506024096385,0,9053,0,3.780975609756098,0,138,1.5763414634146342,0,10,25.206829268292683,0,344,6.052439024390244,0,230,3658.812195121952,1,41207
1,1,401,299,196,0,0.0,0.0,0.8609271523178808,0,6,22.954248366013072,15,121,0.8571428571428571,0,1,476.6402116402117,0,19038,0,57.31981132075472,0,741,3.4882075471698117,0,10,240.5866037735849,0,3969,484.7564150943396,0,9531,89313.95415094339,749,1167196
1,1,942,296,1,0,0.0,0.0,1.0766666666666669,0,9,28.93670886075949,15,121,0.9068627450980392,0,1,469.2647058823529,0,13334,0,0.8155339805825242,0,4,2.7475728155339807,1,5,23.33009708737864,6,41,3.1650485436893203,0,11,594.7669902912621,54,1618
2,1,164,147,121,0,0.0,0.0,1.5374149659863945,0,7,25.35483870967742,15,121,0.8924731182795699,0,1,330.0430107526882,0,5781,0,72.8455223880597,0,1076,1.188955223880597,0,10,2156.669253731344,0,17544,114.17925373134328,0,3286,106336.73626865672,307,736600
2,1,780,625,197,63,0.0,22.58730158730159,0.7503974562798092,0,6,25.87037037037037,15,121,0.8823529411764706,0,1,318.6594427244582,0,6855,1,0.0,0,0,2.567091412742382,1,10,3714.300914127424,0,28030,656.1013573407203,0,11708,201459.89238227147,1,1189298
2,1,139,92,156,0,0.0,0.0,4.010752688172043,0,29,26.727272727272727,16,121,0.98,0,1,186.38,0,878,1,,0,0,,0,0,,0,0,,0,0,,0,0
2,1,147,137,37,0,0.0,0.0,0.218978102189781,0,3,42.48148148148148,15,118,0.9029126213592232,0,1,416.1553398058253,0,10057,0,26.19083333333333,0,427,0.6066666666666667,0,9,142.15083333333334,0,6668,11.988333333333332,0,357,6987.489375,58,97130
3,1,1047,327,86,0,0.0,0.0,1.021341463414634,0,11,28.45077720207254,14,119,0.9276595744680852,0,1,1227.0468085106384,0,99392,1,4.54,0,44,0.65,0,10,9.15,0,89,0.26,0,9,156.5425925925926,0,658
1,1,367,61,27,11,0.0,15.909090909090908,1.435483870967742,0,5,25.176470588235293,14,111,0.9736842105263158,0,1,378.2894736842105,0,1976,1,3.0307142857142857,0,46,0.8587218045112782,0,9,14.106278195488722,0,290,5.612781954887218,0,101,7042.173909774436,3,35926
1,1,469,217,25,3,0.0,56.0,2.165137614678899,0,17,22.81318681318681,16,120,0.9210526315789472,0,1,515.4736842105264,0,7166,1,3.1296060991105463,0,30,1.4027954256670905,0,8,44.49174078780178,5,116,2.273189326556544,0,31,914.418043202033,191,2067
3,1,1698,1664,184,0,0.0,0.0,0.4499703966844287,0,6,26.199222546161323,14,122,0.8341194968553459,0,1,1616.7735849056603,0,103236,0,5.6109375,0,45,0.0319791666666666,0,1,2109.002916666667,2,33145,193.25458333333333,0,3968,106875.89541666668,317,2281127
1,0,135,44,6,0,0.0,0.0,0.9565217391304348,0,4,30.45833333333333,14,121,0.935483870967742,0,1,176.5806451612903,0,1153,0,6.248387096774193,0,29,1.4125806451612903,1,5,954.5993548387096,0,2927,161.19516129032257,0,597,25231.10580645161,0,104788
2,1,517,221,105,0,0.0,0.0,1.7058823529411764,0,10,25.5,14,120,0.9545454545454546,0,1,291.22727272727275,0,1764,1,1.0065,0,21,3.721,0,10,56.5625,1,286,4.688,0,19,2733.9895,26,14203
2,1,372,136,15,0,0.0,0.0,0.3897058823529412,0,7,27.9375,15,119,0.8928571428571429,0,1,558.8928571428571,0,8588,0,0.0,0,0,1.09,1,9,2696.946875,0,10955,664.545,0,3645,68260.51375,587,320659
2,1,313,106,66,0,0.0,0.0,1.179245283018868,0,8,22.275,16,53,0.8571428571428571,0,1,225.78571428571428,0,1295,1,168.63028776978416,1,1233,2.3276978417266188,0,10,6097.798273381295,0,21043,2892.5710791366905,0,18988,245394.1661870504,302,749857
2,1,325,284,70,0,0.0,0.0,1.0842105263157895,0,9,27.18918918918919,16,119,0.8162162162162162,0,1,251.45945945945945,0,12178,0,1.7439130434782608,0,24,1.2453623188405798,1,6,138.64584541062803,0,819,12.873333333333331,0,124,9371.97579710145,291,200099
2,1,173,173,110,0,0.0,0.0,1.5549132947976878,0,9,24.21212121212121,16,106,0.8596491228070176,0,1,235.780701754386,0,4678,0,19.158571428571427,0,220,1.07,1,6,1064.5225714285714,19,4326,373.60942857142857,7,1627,36014.01371428571,222,209761
2,1,422,402,79,35,0.0,27.057142857142857,1.1389578163771712,0,6,24.63473053892216,15,120,0.9247787610619468,0,1,519.3761061946902,0,6452,1,7.03,0,37,3.85,0,10,65.47121212121212,7,178,3.04,0,18,1282.4878787878788,438,3194
2,0,420,214,143,0,0.0,0.0,1.2697674418604652,0,9,29.122222222222224,16,121,0.852112676056338,0,1,183.9718309859155,0,885,0,7.576526315789474,0,275,2.109543859649123,0,5,198.66263157894736,0,9037,47.28835087719298,0,2218,9461.252210526316,0,327978
2,1,545,465,83,0,0.0,0.0,0.3439490445859872,0,7,24.00884955752212,14,121,0.7823529411764706,0,1,228.29117647058823,0,7389,1,32.15,0,1124,1.115925925925926,0,10,697.5808641975309,1,12923,42.36839506172839,0,641,29289.221728395063,75,560301
2,1,488,367,119,0,0.0,0.0,0.7870619946091644,0,7,27.78,15,121,0.8024193548387096,0,1,254.5483870967742,0,4643,1,5.6109375,0,45,0.0319791666666666,0,1,2109.002916666667,2,33145,193.25458333333333,0,3968,106875.89541666668,317,2281127
2,1,247,146,2,0,0.0,0.0,0.5068493150684932,0,5,30.921875,19,120,0.8271604938271605,0,1,281.1604938271605,0,1834,1,6.411315789473684,0,78,1.1261184210526316,0,5,163.65375,0,1385,117.97467105263158,0,1122,38753.51842105264,77,476475
2,1,466,184,85,0,0.0,0.0,1.0108695652173914,0,7,24.30666666666667,15,120,0.8666666666666667,0,1,323.2857142857143,0,3327,0,58.85308641975308,0,580,2.6285185185185185,0,10,1240.8865432098764,0,11277,577.7153497942387,0,5847,178239.4602057613,34,1259817
3,1,75,48,0,0,0.0,0.0,0.9166666666666666,0,6,41.2,14,121,0.8823529411764706,0,1,200.7058823529412,0,1054,0,2.333333333333333,0,181,0.9988888888888888,0,1,8.433055555555555,0,214,6.431388888888889,0,133,8532.201944444445,30,76623
2,1,125,110,84,0,0.0,0.0,0.5454545454545454,0,4,27.322033898305083,16,122,0.8928571428571429,0,1,683.9404761904761,0,30951,0,7.576526315789474,0,275,2.109543859649123,0,5,198.66263157894736,0,9037,47.28835087719298,0,2218,9461.252210526316,0,327978
2,1,398,335,0,0,0.0,0.0,0.8298507462686567,0,6,33.54421768707483,16,121,0.9209302325581395,0,1,1061.9162790697674,0,14710,1,4.324166666666667,0,30,1.4122222222222225,1,7,708.2313888888889,1,6559,62.928333333333335,0,240,7775.588888888888,6,166577
2,1,368,150,20,0,0.0,0.0,0.9666666666666668,0,5,26.80555555555556,18,121,0.9213483146067416,0,1,401.1910112359551,0,4842,1,4.040188679245283,0,56,7.087924528301887,0,10,328.5556603773585,0,3874,67.23207547169811,0,640,16926.137735849057,62,327499
2,1,357,161,14,3,0.0,8.0,0.546583850931677,0,4,31.662337662337663,18,122,0.875,0,1,327.4895833333333,0,1398,1,13.621521739130436,0,110,3.6582608695652175,1,10,1155.744347826087,1,14169,203.4136956521739,2,6686,59557.43673913043,202,394495
2,1,337,242,24,0,0.0,0.0,0.768595041322314,0,5,23.405940594059405,17,89,0.8032786885245902,0,1,412.1639344262295,0,8785,1,58.85308641975308,0,580,2.6285185185185185,0,10,1240.8865432098764,0,11277,577.7153497942387,0,5847,178239.4602057613,34,1259817
2,1,219,95,0,3,0.0,6.0,0.5157894736842106,0,5,21.764705882352946,15,25,0.8536585365853658,0,1,241.1219512195122,0,1355,0,7.11,0,79,0.99,0,10,68.85,4,275,5.0,0,50,3558.0798507462687,1436,7529
4,1,339,79,11,0,0.0,0.0,0.3670886075949367,0,6,37.74193548387097,15,122,0.9347826086956522,0,1,664.5217391304348,0,11364,0,8.62037037037037,0,344,1.5,0,10,50.40481481481481,1,472,9.80037037037037,0,149,4847.371481481481,75,36228
1,1,79,54,22,0,0.0,0.0,0.8148148148148148,0,8,27.32,15,109,0.8125,0,1,204.5625,0,1194,0,19.230454545454545,0,449,1.13,1,10,381.1695454545455,0,17302,38.83272727272728,0,1595,20059.868181818183,82,531424
2,1,183,149,7,0,0.0,0.0,0.4228187919463087,0,5,25.75,18,114,0.8787878787878788,0,1,255.7070707070707,0,3154,0,396.7616587677725,0,4616,1.1077725118483412,0,8,828.4272037914692,0,18429,389.6211848341232,0,5924,215636.7481516588,0,1725412
3,1,242,160,135,1,1.0,0.0,0.4596273291925465,0,4,30.17391304347826,16,122,0.961904761904762,0,1,832.8190476190476,0,15020,0,0.0,0,0,2.567091412742382,1,10,3714.300914127424,0,28030,656.1013573407203,0,11708,201459.89238227147,1,1189298
5,1,404,313,65,2,0.0,10.5,0.402555910543131,0,5,47.80748663101604,14,73,0.9166666666666666,0,1,1243.6958333333334,0,15544,0,1.7507692307692309,0,62,2.390769230769231,0,10,55.93846153846154,0,2829,3.237692307692308,0,58,4260.546923076923,17,62324
2,1,166,98,8,6,0.0,18.0,1.0,0,7,27.92105263157895,19,121,0.8688524590163934,0,1,242.75409836065572,0,2490,0,217.10022875816995,0,1761,1.2784803921568628,0,10,2345.4959477124185,0,22270,1059.1266503267973,0,9274,334849.96683006536,101,1813372
2,1,330,99,106,0,0.0,0.0,1.1313131313131313,0,7,22.871794871794872,19,58,0.9444444444444444,0,1,388.4259259259259,0,2037,1,1.1833333333333331,0,11,7.562307692307693,0,10,419.5417948717949,0,3226,49.53128205128205,0,522,37359.669743589744,30,320399
2,1,58,34,95,8,0.0,27.0,1.2352941176470589,0,4,22.944444444444443,19,29,0.7307692307692307,0,1,184.69230769230768,0,1033,0,59.80925925925926,0,1522,1.0540740740740742,0,6,1885.4455555555555,0,7479,44.937407407407406,0,998,64042.71296296296,116,223532
2,1,104,48,86,0,0.0,0.0,0.8333333333333334,0,6,31.291666666666668,15,120,0.8648648648648649,0,1,755.7567567567568,0,7501,0,0.36,0,5,0.65,0,2,3.39,0,11,0.16,0,2,117.66833333333334,23,922
2,1,288,242,115,0,0.0,0.0,1.9012345679012344,0,11,26.584269662921347,14,121,0.8270676691729323,0,1,513.812030075188,0,6109,0,9.451857142857143,0,117,1.4285714285714286,0,8,1485.7538571428572,0,39588,481.124,0,11560,39785.62542857143,1002,1167314
2,1,86,64,2,0,0.0,0.0,0.625,0,4,24.541666666666668,17,50,0.9142857142857144,0,1,322.2,0,3236,0,3.650138888888889,0,87,3.3869907407407407,1,10,688.5924074074074,0,13158,106.31925925925924,0,3453,30890.111712962964,10,449524
2,1,351,165,184,0,0.0,0.0,1.3515151515151516,0,7,24.02380952380953,13,113,0.9423076923076924,0,1,263.6730769230769,0,1279,1,4.780357142857143,0,125,1.1071428571428572,1,4,538.1221428571429,0,6930,253.91607142857143,0,2813,16156.9,36,269543
2,1,380,133,81,0,0.0,0.0,0.9849624060150376,0,5,23.142857142857142,14,121,0.9156626506024096,0,1,658.8072289156627,0,6197,0,58.85308641975308,0,580,2.6285185185185185,0,10,1240.8865432098764,0,11277,577.7153497942387,0,5847,178239.4602057613,34,1259817
2,1,2197,593,78,1,0.0,16.0,0.2747068676716918,0,3,33.50156739811912,14,120,0.9006772009029346,0,1,962.2415349887132,0,16267,0,19.202857142857145,0,200,1.6403571428571428,1,10,70.26892857142857,0,542,11.682142857142855,0,85,3864.4617857142857,18,17544
2,1,510,371,48,0,0.0,0.0,1.575268817204301,0,10,23.892617449664428,14,120,0.9353233830845772,0,1,486.5422885572139,0,14598,0,27.226359375,0,391,1.5590625,0,10,317.9760859375,0,8064,78.623421875,0,2034,26872.95371875,0,142682
1,1,131,99,0,0,0.0,0.0,1.101010101010101,0,6,22.08333333333333,15,101,0.8360655737704918,0,1,280.1803278688525,0,5669,0,63.28610837438424,0,2626,1.3182266009852217,0,10,1405.2850246305418,0,28691,1437.597684729064,0,38099,232706.57261083744,0,2284866
1,0,122,19,10,0,0.0,0.0,1.4736842105263157,0,5,24.1,18,52,0.8461538461538461,0,1,323.0,0,1917,0,45.02444444444444,0,4248,2.395555555555556,0,9,89.54933333333334,0,4088,70.86333333333333,1,1213,31895.15333333333,188,486467
2,0,249,117,132,0,0.0,0.0,1.6153846153846154,0,9,26.35185185185185,19,103,0.8985507246376812,0,1,291.69565217391306,0,1537,0,105.63211693548386,0,960,1.3925806451612903,0,10,6825.574778225807,0,105630,1820.8703427419357,0,70739,357496.4077217742,1,2114227
1,1,343,226,82,0,0.0,0.0,1.2324561403508771,0,8,25.329896907216494,15,114,0.8818897637795275,0,1,417.5275590551181,0,14040,1,147.8165625,0,2129,2.789375,0,10,6741.2390625,28,48875,528.76125,3,6195,256368.2425,3160,1471909
1,1,151,115,147,0,0.0,0.0,1.362068965517241,0,8,26.170212765957448,15,63,0.8461538461538461,0,1,435.10769230769233,0,5745,1,0.4273684210526315,0,20,5.177368421052631,0,10,1.85,0,20,2.7057894736842107,0,44,1323.191052631579,8,10971
2,1,422,278,57,0,0.0,0.0,1.2321428571428572,0,6,26.685714285714287,14,121,0.8814814814814815,0,1,353.05185185185184,0,1522,0,0.5886363636363636,0,36,9.481136363636365,1,10,221.75931818181817,1,941,25.39386363636364,0,450,32695.51681818182,433,80538
2,1,424,310,239,0,0.0,0.0,0.9581993569131833,0,6,27.83561643835617,15,121,0.7894736842105263,0,1,362.0631578947368,0,9124,0,105.63211693548386,0,960,1.3925806451612903,0,10,6825.574778225807,0,105630,1820.8703427419357,0,70739,357496.4077217742,1,2114227
2,1,745,471,61,0,0.0,0.0,0.7052631578947368,0,4,28.726315789473684,15,121,0.8765957446808511,0,1,622.1191489361702,0,14707,1,37.06510204081633,0,562,2.433061224489796,0,9,1585.2561224489796,0,12280,282.8783673469388,0,6093,129505.9751020408,8,835934
1,1,623,421,162,0,0.0,0.0,0.962085308056872,0,8,25.893280632411063,14,122,0.8464163822525598,0,1,496.0136518771331,0,14704,1,3.394375,0,36,6.893958333333333,1,10,328.3364583333333,0,3260,366.745625,0,2238,50678.47,0,232989
2,1,113,91,148,0,0.0,0.0,3.175824175824176,0,13,24.594594594594597,19,118,0.9148936170212766,0,1,368.6170212765957,0,1273,1,168.63028776978416,1,1233,2.3276978417266188,0,10,6097.798273381295,0,21043,2892.5710791366905,0,18988,245394.1661870504,302,749857
1,1,298,75,3,0,0.0,0.0,1.3670886075949369,0,7,27.228571428571428,16,63,0.9523809523809524,0,1,278.42857142857144,0,3714,1,0.4637613609881146,0,4,2.6942437660219065,0,7,30.038452575157304,0,56,1.101258447914239,0,3,324.2302493591238,3,801
